"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1366,      -5.037800873,      -3.757671001,      -4.252990266,      -7.121955919
          0,           0,        1367,         -5.042195,      -3.761362435,       -4.25389387,      -7.125707692
          0,           0,        1368,      -5.046787939,      -3.765039929,      -4.254697977,      -7.129401937
          0,           0,        1369,      -5.051522647,      -3.768698121,      -4.255402305,      -7.133037697
          0,           0,        1370,      -5.056433768,      -3.772338476,      -4.256011391,      -7.136614435
          0,           0,        1371,      -5.061331839,      -3.775957097,      -4.256557973,      -7.140130081
          0,           0,        1372,      -5.066225554,      -3.779536522,      -4.257071607,      -7.143585878
          0,           0,        1373,      -5.071113282,      -3.783080251,      -4.257559836,      -7.146983227
          0,           0,        1374,      -5.075984185,      -3.786591497,        -4.2580199,      -7.150322381
          0,           0,        1375,      -5.080790201,      -3.790072935,       -4.25848007,      -7.153603615
          0,           0,        1376,      -5.085507011,      -3.793523182,      -4.258945729,      -7.156826071
          0,           0,        1377,      -5.090140308,       -3.79694379,      -4.259417954,      -7.159988225
          0,           0,        1378,      -5.094699941,      -3.800337831,      -4.259917631,      -7.163088376
          0,           0,        1379,      -5.099160038,       -3.80370691,       -4.26045395,      -7.166124415
          0,           0,        1380,      -5.103491064,      -3.807050398,      -4.261001197,       -7.16909461
          0,           0,        1381,      -5.107697431,      -3.810367292,      -4.261542838,       -7.17199706
          0,           0,        1382,      -5.111767333,      -3.813657237,      -4.262075543,       -7.17483024
          0,           0,        1383,      -5.115735513,      -3.816921747,      -4.262570915,      -7.177591631
          0,           0,        1384,      -5.119532699,      -3.820164335,      -4.263024178,      -7.180280089
          0,           0,        1385,      -5.123173978,      -3.823390036,      -4.263435376,      -7.182896221
          0,           0,        1386,      -5.126691091,      -3.826588292,       -4.26379884,      -7.185440999
          0,           0,        1387,      -5.130187803,      -3.829769252,        -4.2640606,      -7.187915344
          0,           0,        1388,      -5.133973952,      -3.832938652,      -4.264148235,      -7.190320121
          0,           0,        1389,      -5.137580004,       -3.83608675,      -4.264152285,      -7.192642113
          0,           0,        1390,      -5.141060244,      -3.839213906,      -4.264061002,      -7.194892346
          0,           0,        1391,      -5.144508133,      -3.842323981,       -4.26385529,      -7.197074874
          0,           0,        1392,      -5.147903683,      -3.845415602,       -4.26352072,      -7.199190554
          0,           0,        1393,      -5.151340131,      -3.848497039,      -4.263077515,      -7.201240288
          0,           0,        1394,      -5.154824728,       -3.85155266,      -4.262552639,      -7.203224546
          0,           0,        1395,      -5.158356207,      -3.854578454,      -4.261934496,      -7.205144043
          0,           0,        1396,       -5.16191679,      -3.857572671,       -4.26121971,      -7.206999205
          0,           0,        1397,      -5.165561374,      -3.860534173,      -4.260406049,      -7.208794055
          0,           0,        1398,       -5.16929855,      -3.863457356,      -4.259498269,      -7.210515243
          0,           0,        1399,      -5.173162187,      -3.866342724,      -4.258504414,      -7.212176683
          0,           0,        1400,       -5.17704728,      -3.869190178,      -4.257416991,        -7.2137765
          0,           0,        1401,      -5.180975616,      -3.871979755,      -4.256245125,      -7.215315565
          0,           0,        1402,      -5.184950753,      -3.874724087,      -4.255011518,      -7.216794111
          0,           0,        1403,      -5.189043985,      -3.877411144,      -4.253722046,      -7.218213005
          0,           0,        1404,      -5.193262254,      -3.880032695,      -4.252401973,      -7.219572889
          0,           0,        1405,      -5.197600225,      -3.882596718,      -4.251051234,      -7.220874385
          0,           0,        1406,      -5.202148859,      -3.885105579,      -4.249700467,      -7.222117605
          0,           0,        1407,      -5.206819422,        -3.8875542,      -4.248370432,      -7.223302956
          0,           0,        1408,      -5.211463195,      -3.889934573,      -4.247058372,      -7.224431665
          0,           0,        1409,      -5.216265095,      -3.892214025,      -4.245742819,      -7.225506857
          0,           0,        1410,      -5.221112817,      -3.894423091,      -4.244417431,      -7.226526343
          0,           0,        1411,      -5.225654404,      -3.896552917,      -4.243154229,      -7.227491467
          0,           0,        1412,      -5.229859341,      -3.898585887,      -4.241963353,      -7.228402823
          0,           0,        1413,      -5.233816309,      -3.900524983,      -4.240853153,      -7.229261774
          0,           0,        1414,      -5.237279031,       -3.90239285,      -4.239830856,      -7.230069236
          0,           0,        1415,      -5.240226657,      -3.904186551,      -4.238914976,      -7.230825642
          0,           0,        1416,      -5.242445224,      -3.905901527,      -4.238096675,      -7.231531728
          0,           0,        1417,      -5.243928923,      -3.907540713,      -4.237379946,       -7.23218817
          0,           0,        1418,      -5.244639499,      -3.909103385,      -4.236762229,       -7.23279568
          0,           0,        1419,      -5.244649621,      -3.910593543,      -4.236239241,      -7.233354914
          0,           0,        1420,      -5.246523285,      -3.911957726,      -4.235803011,      -7.233865549
          0,           0,        1421,        -5.2501883,      -3.913178745,       -4.23542008,      -7.234328206
          0,           0,        1422,      -5.251189108,      -3.914358886,       -4.23511747,      -7.234745892
          0,           0,        1423,      -5.250114123,      -3.915485848,      -4.234952778,      -7.235119803
          0,           0,        1424,      -5.247437834,      -3.916550215,      -4.234943602,      -7.235450666
          0,           0,        1425,      -5.243369902,      -3.917533287,      -4.235138356,       -7.23573917
          0,           0,        1426,      -5.238834944,      -3.918459237,      -4.235422446,      -7.235987487
          0,           0,        1427,      -5.233946547,      -3.919318643,      -4.235751981,      -7.236195944
          0,           0,        1428,       -5.22858513,      -3.920101385,      -4.236160333,      -7.236364896
          0,           0,        1429,      -5.222904216,      -3.920834004,      -4.236667516,      -7.236494858
